timestamp,Total Value,Available Capital,index
1715861100000.0,10000.0,10000.0,0
1715861400000.0,10000.0,10000.0,1
1715861700000.0,10000.0,10000.0,2
1715862000000.0,10000.0,10000.0,3
1715862300000.0,10000.0,10000.0,4
1715862600000.0,10000.0,10000.0,5
1715862900000.0,10000.0,10000.0,6
1715863200000.0,10000.0,10000.0,7
1715863500000.0,10000.0,10000.0,8
1715863800000.0,10000.0,10000.0,9
1715864100000.0,10000.0,10000.0,10
1715864400000.0,10000.0,10000.0,11
1715864700000.0,10000.0,10000.0,12
1715865000000.0,10000.0,10000.0,13
1715865300000.0,10000.0,10000.0,14
1715865600000.0,10000.0,10000.0,15
1715865900000.0,10000.0,10000.0,16
1715866200000.0,10000.0,10000.0,17
1715866500000.0,10000.0,10000.0,18
1715866800000.0,10000.0,10000.0,19
1715867100000.0,10000.0,10000.0,20
1715867400000.0,10000.0,10000.0,21
1715867700000.0,10000.0,10000.0,22
1715868000000.0,10000.0,10000.0,23
1715868300000.0,10000.0,10000.0,24
1715868600000.0,10000.0,10000.0,25
1715868900000.0,10000.0,10000.0,26
1715869200000.0,10000.0,10000.0,27
1715869500000.0,10000.0,10000.0,28
1715869800000.0,10000.0,10000.0,29
1715870100000.0,10000.0,10000.0,30
1715870400000.0,10000.0,10000.0,31
1715870700000.0,10000.0,10000.0,32
1715871000000.0,10000.0,10000.0,33
1715871300000.0,10000.0,10000.0,34
1715871600000.0,10000.0,10000.0,35
1715871900000.0,10000.0,10000.0,36
1715872200000.0,10000.0,10000.0,37
1715872500000.0,10000.0,10000.0,38
1715872800000.0,10000.0,10000.0,39
1715873100000.0,10000.0,10000.0,40
1715873400000.0,10000.0,10000.0,41
1715873700000.0,10000.0,10000.0,42
1715874000000.0,10000.0,10000.0,43
1715874300000.0,10000.0,10000.0,44
1715874600000.0,10000.0,10000.0,45
1715874900000.0,10000.0,10000.0,46
1715875200000.0,10000.0,10000.0,47
1715875500000.0,10000.0,10000.0,48
1715875800000.0,10000.0,10000.0,49
1715876100000.0,10000.0,10000.0,50
1715876400000.0,10000.0,10000.0,51
1715876700000.0,10000.0,10000.0,52
1715877000000.0,10000.0,10000.0,53
1715877300000.0,10000.0,10000.0,54
1715877600000.0,10000.0,10000.0,55
1715877900000.0,10000.0,10000.0,56
1715878200000.0,10000.0,10000.0,57
1715878500000.0,10000.0,10000.0,58
1715878800000.0,10000.0,10000.0,59
1715879100000.0,10000.0,10000.0,60
1715879400000.0,10000.0,10000.0,61
1715879700000.0,10000.0,10000.0,62
1715880000000.0,10000.0,10000.0,63
1715880300000.0,10000.0,10000.0,64
1715880600000.0,10000.0,10000.0,65
1715880900000.0,10000.0,10000.0,66
1715881200000.0,10000.0,10000.0,67
1715881500000.0,10000.0,10000.0,68
1715881800000.0,10000.0,10000.0,69
1715882100000.0,10000.0,10000.0,70
1715882400000.0,10000.0,10000.0,71
1715882700000.0,10000.0,10000.0,72
1715883000000.0,10000.0,10000.0,73
1715883300000.0,10000.0,10000.0,74
1715883600000.0,10000.0,10000.0,75
1715883900000.0,10000.0,10000.0,76
1715884200000.0,10000.0,10000.0,77
1715884500000.0,10000.0,10000.0,78
1715884800000.0,10000.0,10000.0,79
1715885100000.0,10000.0,10000.0,80
1715885400000.0,10000.0,10000.0,81
1715885700000.0,10000.0,10000.0,82
1715886000000.0,10000.0,10000.0,83
1715886300000.0,10000.0,10000.0,84
1715886600000.0,10000.0,10000.0,85
1715886900000.0,10000.0,10000.0,86
1715887200000.0,10000.0,10000.0,87
1715887500000.0,10000.0,10000.0,88
1715887800000.0,10000.0,10000.0,89
1715888100000.0,10000.0,10000.0,90
1715888400000.0,10000.0,10000.0,91
1715888700000.0,10000.0,10000.0,92
1715889000000.0,10000.0,10000.0,93
1715889300000.0,10000.0,10000.0,94
1715889600000.0,10000.0,10000.0,95
1715889900000.0,10000.0,10000.0,96
1715890200000.0,10000.0,10000.0,97
1715890500000.0,10000.0,10000.0,98
1715890800000.0,10000.0,10000.0,99
1715891100000.0,10000.0,10000.0,100
1715891400000.0,10000.0,10000.0,101
1715891700000.0,10000.0,10000.0,102
1715892000000.0,10000.0,10000.0,103
1715892300000.0,10000.0,10000.0,104
1715892600000.0,10000.0,10000.0,105
1715892900000.0,10000.0,10000.0,106
1715893200000.0,10000.0,10000.0,107
1715893500000.0,10000.0,10000.0,108
1715893800000.0,10000.0,10000.0,109
1715894100000.0,10000.0,10000.0,110
1715894400000.0,10000.0,10000.0,111
1715894700000.0,10000.0,10000.0,112
1715895000000.0,10000.0,10000.0,113
1715895300000.0,10000.0,10000.0,114
1715895600000.0,10000.0,10000.0,115
1715895900000.0,10000.0,10000.0,116
1715896200000.0,10000.0,10000.0,117
1715896500000.0,10000.0,10000.0,118
1715896800000.0,10000.0,10000.0,119
1715897100000.0,10000.0,10000.0,120
1715897400000.0,10000.0,10000.0,121
1715897700000.0,10000.0,10000.0,122
1715898000000.0,10000.0,10000.0,123
1715898300000.0,10000.0,10000.0,124
1715898600000.0,10000.0,10000.0,125
1715898900000.0,10000.0,10000.0,126
1715899200000.0,10000.0,10000.0,127
1715899500000.0,10000.0,10000.0,128
1715899800000.0,10000.0,10000.0,129
1715900100000.0,10000.0,10000.0,130
1715900400000.0,10000.0,10000.0,131
1715900700000.0,10000.0,10000.0,132
1715901000000.0,10000.0,10000.0,133
1715901300000.0,10000.0,10000.0,134
1715901600000.0,10000.0,10000.0,135
1715901900000.0,10000.0,10000.0,136
1715902200000.0,10000.0,10000.0,137
1715902500000.0,10000.0,10000.0,138
1715902800000.0,10000.0,10000.0,139
1715903100000.0,10000.0,10000.0,140
1715903400000.0,10000.0,10000.0,141
1715903700000.0,10000.0,10000.0,142
1715904000000.0,10000.0,10000.0,143
1715904300000.0,10000.0,10000.0,144
1715904600000.0,10000.0,10000.0,145
1715904900000.0,10000.0,10000.0,146
1715905200000.0,10000.0,10000.0,147
1715905500000.0,10000.0,10000.0,148
1715905800000.0,10000.0,10000.0,149
1715906100000.0,10000.0,10000.0,150
1715906400000.0,10000.0,10000.0,151
1715906700000.0,10000.0,10000.0,152
1715907000000.0,10000.0,10000.0,153
1715907300000.0,10000.0,10000.0,154
1715907600000.0,10000.0,10000.0,155
1715907900000.0,10000.0,10000.0,156
1715908200000.0,10000.0,10000.0,157
1715908500000.0,10000.0,10000.0,158
1715908800000.0,10000.0,10000.0,159
1715909100000.0,10000.0,10000.0,160
1715909400000.0,10000.0,10000.0,161
1715909700000.0,10000.0,10000.0,162
1715910000000.0,10000.0,10000.0,163
1715910300000.0,10000.0,10000.0,164
1715910600000.0,10000.0,10000.0,165
1715910900000.0,10000.0,10000.0,166
1715911200000.0,10000.0,10000.0,167
1715911500000.0,10000.0,10000.0,168
1715911800000.0,10000.0,10000.0,169
1715912100000.0,10000.0,10000.0,170
1715912400000.0,10000.0,10000.0,171
1715912700000.0,10000.0,10000.0,172
1715913000000.0,10000.0,10000.0,173
1715913300000.0,10000.0,10000.0,174
1715913600000.0,10000.0,10000.0,175
1715913900000.0,10000.0,10000.0,176
1715914200000.0,10000.0,10000.0,177
1715914500000.0,10000.0,10000.0,178
1715914800000.0,10000.0,10000.0,179
1715915100000.0,10000.0,10000.0,180
1715915400000.0,10000.0,10000.0,181
1715915700000.0,10000.0,10000.0,182
1715916000000.0,10000.0,10000.0,183
1715916300000.0,10000.0,10000.0,184
1715916600000.0,10000.0,10000.0,185
1715916900000.0,10000.0,10000.0,186
1715917200000.0,10000.0,10000.0,187
1715917500000.0,10000.0,10000.0,188
1715917800000.0,10000.0,10000.0,189
1715918100000.0,10000.0,10000.0,190
1715918400000.0,10000.0,10000.0,191
1715918700000.0,10000.0,10000.0,192
1715919000000.0,10000.0,10000.0,193
1715919300000.0,10000.0,10000.0,194
1715919600000.0,10000.0,10000.0,195
1715919900000.0,10000.0,10000.0,196
1715920200000.0,10000.0,10000.0,197
1715920500000.0,10000.0,10000.0,198
1715920800000.0,10000.0,10000.0,199
1715921100000.0,10000.0,10000.0,200
1715921400000.0,10000.0,10000.0,201
1715921700000.0,10000.0,10000.0,202
1715922000000.0,10000.0,10000.0,203
1715922300000.0,10000.0,10000.0,204
1715922600000.0,10000.0,10000.0,205
1715922900000.0,10000.0,10000.0,206
1715923200000.0,10000.0,10000.0,207
1715923500000.0,10000.0,10000.0,208
1715923800000.0,10000.0,10000.0,209
1715924100000.0,10000.0,10000.0,210
1715924400000.0,10000.0,10000.0,211
1715924700000.0,10000.0,10000.0,212
1715925000000.0,10000.0,10000.0,213
1715925300000.0,10000.0,10000.0,214
1715925600000.0,10000.0,10000.0,215
1715925900000.0,10000.0,10000.0,216
1715926200000.0,10000.0,10000.0,217
1715926500000.0,10000.0,10000.0,218
1715926800000.0,10000.0,10000.0,219
1715927100000.0,10000.0,10000.0,220
1715927400000.0,10000.0,10000.0,221
1715927700000.0,10000.0,10000.0,222
1715928000000.0,10000.0,10000.0,223
1715928300000.0,10000.0,10000.0,224
1715928600000.0,10000.0,10000.0,225
1715928900000.0,10000.0,10000.0,226
1715929200000.0,10000.0,10000.0,227
1715929500000.0,10000.0,10000.0,228
1715929800000.0,10000.0,10000.0,229
1715930100000.0,10000.0,10000.0,230
1715930400000.0,10000.0,10000.0,231
1715930700000.0,10000.0,10000.0,232
1715931000000.0,10000.0,10000.0,233
1715931300000.0,10000.0,10000.0,234
1715931600000.0,10000.0,10000.0,235
1715931900000.0,10000.0,10000.0,236
1715932200000.0,10000.0,10000.0,237
1715932500000.0,10000.0,10000.0,238
1715932800000.0,10000.0,10000.0,239
1715933100000.0,10000.0,10000.0,240
1715933400000.0,10000.0,10000.0,241
1715933700000.0,10000.0,10000.0,242
1715934000000.0,10000.0,10000.0,243
1715934300000.0,10000.0,10000.0,244
1715934600000.0,10000.0,10000.0,245
1715934900000.0,10000.0,10000.0,246
1715935200000.0,10000.0,10000.0,247
1715935500000.0,10000.0,10000.0,248
1715935800000.0,10000.0,10000.0,249
1715936100000.0,10000.0,10000.0,250
1715936400000.0,10000.0,10000.0,251
1715936700000.0,10000.0,10000.0,252
1715937000000.0,10000.0,10000.0,253
1715937300000.0,10000.0,10000.0,254
1715937600000.0,10000.0,10000.0,255
1715937900000.0,10000.0,10000.0,256
1715938200000.0,10000.0,10000.0,257
1715938500000.0,10000.0,10000.0,258
1715938800000.0,10000.0,10000.0,259
1715939100000.0,10000.0,10000.0,260
1715939400000.0,10000.0,10000.0,261
1715939700000.0,10000.0,10000.0,262
1715940000000.0,10000.0,10000.0,263
1715940300000.0,10000.0,10000.0,264
1715940600000.0,10000.0,10000.0,265
1715940900000.0,10000.0,10000.0,266
1715941200000.0,10000.0,10000.0,267
1715941500000.0,10000.0,10000.0,268
1715941800000.0,10000.0,10000.0,269
1715942100000.0,10000.0,10000.0,270
1715942400000.0,10000.0,10000.0,271
1715942700000.0,10000.0,10000.0,272
1715943000000.0,10000.0,10000.0,273
1715943300000.0,10000.0,10000.0,274
1715943600000.0,10000.0,10000.0,275
1715943900000.0,10000.0,10000.0,276
1715944200000.0,10000.0,10000.0,277
1715944500000.0,10000.0,10000.0,278
1715944800000.0,10000.0,10000.0,279
1715945100000.0,10000.0,10000.0,280
1715945400000.0,10000.0,10000.0,281
1715945700000.0,10000.0,10000.0,282
1715946000000.0,10000.0,10000.0,283
1715946300000.0,10000.0,10000.0,284
1715946600000.0,10000.0,10000.0,285
1715946900000.0,10000.0,10000.0,286
1715947200000.0,10000.0,10000.0,287
1715947500000.0,10000.0,10000.0,288
1715947800000.0,10000.0,10000.0,289
1715948100000.0,10000.0,10000.0,290
1715948400000.0,10000.0,10000.0,291
1715948700000.0,10000.0,10000.0,292
1715949000000.0,10000.0,10000.0,293
1715949300000.0,10000.0,10000.0,294
1715949600000.0,10000.0,10000.0,295
1715949900000.0,10000.0,10000.0,296
1715950200000.0,10000.0,10000.0,297
1715950500000.0,10000.0,10000.0,298
1715950800000.0,10000.0,10000.0,299
1715951100000.0,10000.0,10000.0,300
1715951400000.0,10000.0,10000.0,301
1715951700000.0,10000.0,10000.0,302
1715952000000.0,10000.0,10000.0,303
1715952300000.0,10000.0,10000.0,304
1715952600000.0,10000.0,10000.0,305
1715952900000.0,10000.0,10000.0,306
1715953200000.0,10000.0,10000.0,307
1715953500000.0,10000.0,10000.0,308
1715953800000.0,10000.0,10000.0,309
1715954100000.0,10000.0,10000.0,310
1715954400000.0,10000.0,10000.0,311
1715954700000.0,10000.0,10000.0,312
1715955000000.0,10000.0,10000.0,313
1715955300000.0,10000.0,10000.0,314
1715955600000.0,10000.0,10000.0,315
1715955900000.0,10000.0,10000.0,316
1715956200000.0,10000.0,10000.0,317
1715956500000.0,10000.0,10000.0,318
1715956800000.0,10000.0,10000.0,319
1715957100000.0,10000.0,10000.0,320
1715957400000.0,10000.0,10000.0,321
1715957700000.0,10000.0,10000.0,322
1715958000000.0,10000.0,10000.0,323
1715958300000.0,10000.0,10000.0,324
1715958600000.0,10000.0,10000.0,325
1715958900000.0,10000.0,10000.0,326
1715959200000.0,10000.0,10000.0,327
1715959500000.0,10000.0,10000.0,328
1715959800000.0,10000.0,10000.0,329
1715960100000.0,10000.0,10000.0,330
1715960400000.0,10000.0,10000.0,331
1715960700000.0,10000.0,10000.0,332
1715961000000.0,10000.0,10000.0,333
1715961300000.0,10000.0,10000.0,334
1715961600000.0,10000.0,10000.0,335
1715961900000.0,10000.0,10000.0,336
1715962200000.0,10000.0,10000.0,337
1715962500000.0,10000.0,10000.0,338
1715962800000.0,10000.0,10000.0,339
1715963100000.0,10000.0,10000.0,340
1715963400000.0,10000.0,10000.0,341
1715963700000.0,10000.0,10000.0,342
1715964000000.0,10000.0,10000.0,343
1715964300000.0,10000.0,10000.0,344
1715964600000.0,10000.0,10000.0,345
1715964900000.0,10000.0,10000.0,346
1715965200000.0,10000.0,10000.0,347
1715965500000.0,10000.0,10000.0,348
1715965800000.0,10000.0,10000.0,349
1715966100000.0,10000.0,10000.0,350
1715966400000.0,10000.0,10000.0,351
1715966700000.0,10000.0,10000.0,352
1715967000000.0,10000.0,10000.0,353
1715967300000.0,10000.0,10000.0,354
1715967600000.0,10000.0,10000.0,355
1715967900000.0,10000.0,10000.0,356
1715968200000.0,10000.0,10000.0,357
1715968500000.0,10000.0,10000.0,358
1715968800000.0,10000.0,10000.0,359
1715969100000.0,10000.0,10000.0,360
1715969400000.0,10000.0,10000.0,361
1715969700000.0,10000.0,10000.0,362
1715970000000.0,10000.0,10000.0,363
1715970300000.0,10000.0,10000.0,364
1715970600000.0,10000.0,10000.0,365
1715970900000.0,10000.0,10000.0,366
1715971200000.0,10000.0,10000.0,367
1715971500000.0,10000.0,10000.0,368
1715971800000.0,10000.0,10000.0,369
1715972100000.0,10000.0,10000.0,370
1715972400000.0,10000.0,10000.0,371
1715972700000.0,10000.0,10000.0,372
1715973000000.0,10000.0,10000.0,373
1715973300000.0,10000.0,10000.0,374
1715973600000.0,10000.0,10000.0,375
1715973900000.0,10000.0,10000.0,376
1715974200000.0,10000.0,10000.0,377
1715974500000.0,10000.0,10000.0,378
1715974800000.0,10000.0,10000.0,379
1715975100000.0,10000.0,10000.0,380
1715975400000.0,10000.0,10000.0,381
1715975700000.0,10000.0,10000.0,382
1715976000000.0,10000.0,10000.0,383
1715976300000.0,10000.0,10000.0,384
1715976600000.0,10000.0,10000.0,385
1715976900000.0,10000.0,10000.0,386
1715977200000.0,10000.0,10000.0,387
1715977500000.0,10000.0,10000.0,388
1715977800000.0,10000.0,10000.0,389
1715978100000.0,10000.0,10000.0,390
1715978400000.0,10000.0,10000.0,391
1715978700000.0,10000.0,10000.0,392
1715979000000.0,10000.0,10000.0,393
1715979300000.0,10000.0,10000.0,394
1715979600000.0,10000.0,10000.0,395
1715979900000.0,10000.0,10000.0,396
1715980200000.0,10000.0,10000.0,397
1715980500000.0,10000.0,10000.0,398
1715980800000.0,10000.0,10000.0,399
1715981100000.0,10000.0,10000.0,400
1715981400000.0,10000.0,10000.0,401
1715981700000.0,10000.0,10000.0,402
1715982000000.0,10000.0,10000.0,403
1715982300000.0,10000.0,10000.0,404
1715982600000.0,10000.0,10000.0,405
1715982900000.0,10000.0,10000.0,406
1715983200000.0,10000.0,10000.0,407
1715983500000.0,10000.0,10000.0,408
1715983800000.0,10000.0,10000.0,409
1715984100000.0,10000.0,10000.0,410
1715984400000.0,10000.0,10000.0,411
1715984700000.0,10000.0,10000.0,412
1715985000000.0,10000.0,10000.0,413
1715985300000.0,10000.0,10000.0,414
1715985600000.0,10000.0,10000.0,415
1715985900000.0,10000.0,10000.0,416
1715986200000.0,10000.0,10000.0,417
1715986500000.0,10000.0,10000.0,418
1715986800000.0,10000.0,10000.0,419
1715987100000.0,10000.0,10000.0,420
1715987400000.0,10000.0,10000.0,421
1715987700000.0,10000.0,10000.0,422
1715988000000.0,10000.0,10000.0,423
1715988300000.0,10000.0,10000.0,424
1715988600000.0,10000.0,10000.0,425
1715988900000.0,10000.0,10000.0,426
1715989200000.0,10000.0,10000.0,427
1715989500000.0,10000.0,10000.0,428
1715989800000.0,10000.0,10000.0,429
1715990100000.0,10000.0,10000.0,430
1715990400000.0,10000.0,10000.0,431
1715990700000.0,10000.0,10000.0,432
1715991000000.0,10000.0,10000.0,433
1715991300000.0,10000.0,10000.0,434
1715991600000.0,10000.0,10000.0,435
1715991900000.0,10000.0,10000.0,436
1715992200000.0,10000.0,10000.0,437
1715992500000.0,10000.0,10000.0,438
1715992800000.0,10000.0,10000.0,439
1715993100000.0,10000.0,10000.0,440
1715993400000.0,10000.0,10000.0,441
1715993700000.0,10000.0,10000.0,442
1715994000000.0,10000.0,10000.0,443
1715994300000.0,10000.0,10000.0,444
1715994600000.0,10000.0,10000.0,445
1715994900000.0,10000.0,10000.0,446
1715995200000.0,10000.0,10000.0,447
1715995500000.0,10000.0,10000.0,448
1715995800000.0,10000.0,10000.0,449
1715996100000.0,10000.0,10000.0,450
1715996400000.0,10000.0,10000.0,451
1715996700000.0,10000.0,10000.0,452
1715997000000.0,10000.0,10000.0,453
1715997300000.0,10000.0,10000.0,454
1715997600000.0,10000.0,10000.0,455
1715997900000.0,10000.0,10000.0,456
1715998200000.0,10000.0,10000.0,457
1715998500000.0,10000.0,10000.0,458
1715998800000.0,10000.0,10000.0,459
1715999100000.0,10000.0,10000.0,460
1715999400000.0,10000.0,10000.0,461
1715999700000.0,10000.0,10000.0,462
1716000000000.0,10000.0,10000.0,463
1716000300000.0,10000.0,10000.0,464
1716000600000.0,10000.0,10000.0,465
1716000900000.0,10000.0,10000.0,466
1716001200000.0,10000.0,10000.0,467
1716001500000.0,10000.0,10000.0,468
1716001800000.0,10000.0,10000.0,469
1716002100000.0,10000.0,10000.0,470
1716002400000.0,10000.0,10000.0,471
1716002700000.0,10000.0,10000.0,472
1716003000000.0,10000.0,10000.0,473
1716003300000.0,10000.0,10000.0,474
1716003600000.0,10000.0,10000.0,475
1716003900000.0,10000.0,10000.0,476
1716004200000.0,10000.0,10000.0,477
1716004500000.0,10000.0,10000.0,478
1716004800000.0,10000.0,10000.0,479
1716005100000.0,10000.0,10000.0,480
1716005400000.0,10000.0,10000.0,481
1716005700000.0,10000.0,10000.0,482
1716006000000.0,10000.0,10000.0,483
1716006300000.0,10000.0,10000.0,484
1716006600000.0,10000.0,10000.0,485
1716006900000.0,10000.0,10000.0,486
1716007200000.0,10000.0,10000.0,487
1716007500000.0,10000.0,10000.0,488
1716007800000.0,10000.0,10000.0,489
1716008100000.0,10000.0,10000.0,490
1716008400000.0,10000.0,10000.0,491
1716008700000.0,10000.0,10000.0,492
1716009000000.0,10000.0,10000.0,493
1716009300000.0,10000.0,10000.0,494
1716009600000.0,10000.0,10000.0,495
1716009900000.0,10000.0,10000.0,496
1716010200000.0,10000.0,10000.0,497
1716010500000.0,10000.0,10000.0,498
1716010800000.0,10000.0,10000.0,499
1716011100000.0,10000.0,10000.0,500
1716011400000.0,10000.0,10000.0,501
1716011700000.0,10000.0,10000.0,502
1716012000000.0,10000.0,10000.0,503
1716012300000.0,10000.0,10000.0,504
1716012600000.0,10000.0,10000.0,505
1716012900000.0,10000.0,10000.0,506
1716013200000.0,10000.0,10000.0,507
1716013500000.0,10000.0,10000.0,508
1716013800000.0,10000.0,10000.0,509
1716014100000.0,10000.0,10000.0,510
1716014400000.0,10000.0,10000.0,511
1716014700000.0,10000.0,10000.0,512
1716015000000.0,10000.0,10000.0,513
1716015300000.0,10000.0,10000.0,514
1716015600000.0,10000.0,10000.0,515
1716015900000.0,10000.0,10000.0,516
1716016200000.0,10000.0,10000.0,517
1716016500000.0,10000.0,10000.0,518
1716016800000.0,10000.0,10000.0,519
1716017100000.0,10000.0,10000.0,520
1716017400000.0,10000.0,10000.0,521
1716017700000.0,10000.0,10000.0,522
1716018000000.0,10000.0,10000.0,523
1716018300000.0,10000.0,10000.0,524
1716018600000.0,10000.0,10000.0,525
1716018900000.0,10000.0,10000.0,526
1716019200000.0,10000.0,10000.0,527
1716019500000.0,10000.0,10000.0,528
1716019800000.0,10000.0,10000.0,529
1716020100000.0,10000.0,10000.0,530
1716020400000.0,10000.0,10000.0,531
1716020700000.0,10000.0,10000.0,532
1716021000000.0,10000.0,10000.0,533
1716021300000.0,10000.0,10000.0,534
1716021600000.0,10000.0,10000.0,535
1716021900000.0,10000.0,10000.0,536
1716022200000.0,10000.0,10000.0,537
1716022500000.0,10000.0,10000.0,538
1716022800000.0,10000.0,10000.0,539
1716023100000.0,10000.0,10000.0,540
1716023400000.0,10000.0,10000.0,541
1716023700000.0,10000.0,10000.0,542
1716024000000.0,10000.0,10000.0,543
1716024300000.0,10000.0,10000.0,544
1716024600000.0,10000.0,10000.0,545
1716024900000.0,10000.0,10000.0,546
1716025200000.0,10000.0,10000.0,547
1716025500000.0,10000.0,10000.0,548
1716025800000.0,10000.0,10000.0,549
1716026100000.0,10000.0,10000.0,550
1716026400000.0,10000.0,10000.0,551
1716026700000.0,10000.0,10000.0,552
1716027000000.0,10000.0,10000.0,553
1716027300000.0,10000.0,10000.0,554
1716027600000.0,10000.0,10000.0,555
1716027900000.0,10000.0,10000.0,556
1716028200000.0,10000.0,10000.0,557
1716028500000.0,10000.0,10000.0,558
1716028800000.0,10000.0,10000.0,559
1716029100000.0,10000.0,10000.0,560
1716029400000.0,10000.0,10000.0,561
1716029700000.0,10000.0,10000.0,562
1716030000000.0,10000.0,10000.0,563
1716030300000.0,10000.0,10000.0,564
1716030600000.0,10000.0,10000.0,565
1716030900000.0,10000.0,10000.0,566
1716031200000.0,10000.0,10000.0,567
1716031500000.0,10000.0,10000.0,568
1716031800000.0,10000.0,10000.0,569
1716032100000.0,10000.0,10000.0,570
1716032400000.0,10000.0,10000.0,571
1716032700000.0,10000.0,10000.0,572
1716033000000.0,10000.0,10000.0,573
1716033300000.0,10000.0,10000.0,574
1716033600000.0,10000.0,10000.0,575
1716033900000.0,10000.0,10000.0,576
1716034200000.0,10000.0,10000.0,577
1716034500000.0,10000.0,10000.0,578
1716034800000.0,10000.0,10000.0,579
1716035100000.0,10000.0,10000.0,580
1716035400000.0,10000.0,10000.0,581
1716035700000.0,10000.0,10000.0,582
1716036000000.0,10000.0,10000.0,583
1716036300000.0,10000.0,10000.0,584
1716036600000.0,10000.0,10000.0,585
1716036900000.0,10000.0,10000.0,586
1716037200000.0,10000.0,10000.0,587
1716037500000.0,10000.0,10000.0,588
1716037800000.0,10000.0,10000.0,589
1716038100000.0,10000.0,10000.0,590
1716038400000.0,10000.0,10000.0,591
1716038700000.0,10000.0,10000.0,592
1716039000000.0,10000.0,10000.0,593
1716039300000.0,10000.0,10000.0,594
1716039600000.0,10000.0,10000.0,595
1716039900000.0,10000.0,10000.0,596
1716040200000.0,10000.0,10000.0,597
1716040500000.0,10000.0,10000.0,598
1716040800000.0,10000.0,10000.0,599
1716041100000.0,10000.0,10000.0,600
1716041400000.0,10000.0,10000.0,601
1716041700000.0,10000.0,10000.0,602
1716042000000.0,10000.0,10000.0,603
1716042300000.0,10000.0,10000.0,604
1716042600000.0,10000.0,10000.0,605
1716042900000.0,10000.0,10000.0,606
1716043200000.0,10000.0,10000.0,607
1716043500000.0,10000.0,10000.0,608
1716043800000.0,10000.0,10000.0,609
1716044100000.0,10000.0,10000.0,610
1716044400000.0,10000.0,10000.0,611
1716044700000.0,10000.0,10000.0,612
1716045000000.0,10000.0,10000.0,613
1716045300000.0,10000.0,10000.0,614
1716045600000.0,10000.0,10000.0,615
1716045900000.0,10000.0,10000.0,616
1716046200000.0,10000.0,10000.0,617
1716046500000.0,10000.0,10000.0,618
1716046800000.0,10000.0,10000.0,619
1716047100000.0,10000.0,10000.0,620
1716047400000.0,10000.0,10000.0,621
1716047700000.0,10000.0,10000.0,622
1716048000000.0,10000.0,10000.0,623
1716048300000.0,10000.0,10000.0,624
1716048600000.0,10000.0,10000.0,625
1716048900000.0,10000.0,10000.0,626
1716049200000.0,10000.0,10000.0,627
1716049500000.0,10000.0,10000.0,628
1716049800000.0,10000.0,10000.0,629
1716050100000.0,10000.0,10000.0,630
1716050400000.0,10000.0,10000.0,631
1716050700000.0,10000.0,10000.0,632
1716051000000.0,10000.0,10000.0,633
1716051300000.0,10000.0,10000.0,634
1716051600000.0,10000.0,10000.0,635
1716051900000.0,10000.0,10000.0,636
1716052200000.0,10000.0,10000.0,637
1716052500000.0,10000.0,10000.0,638
1716052800000.0,10000.0,10000.0,639
1716053100000.0,10000.0,10000.0,640
1716053400000.0,10000.0,10000.0,641
1716053700000.0,10000.0,10000.0,642
1716054000000.0,10000.0,10000.0,643
1716054300000.0,10000.0,10000.0,644
1716054600000.0,10000.0,10000.0,645
1716054900000.0,10000.0,10000.0,646
1716055200000.0,10000.0,10000.0,647
1716055500000.0,10000.0,10000.0,648
1716055800000.0,10000.0,10000.0,649
1716056100000.0,10000.0,10000.0,650
1716056400000.0,10000.0,10000.0,651
1716056700000.0,10000.0,10000.0,652
1716057000000.0,10000.0,10000.0,653
1716057300000.0,10000.0,10000.0,654
1716057600000.0,10000.0,10000.0,655
1716057900000.0,10000.0,10000.0,656
1716058200000.0,10000.0,10000.0,657
1716058500000.0,10000.0,10000.0,658
1716058800000.0,10000.0,10000.0,659
1716059100000.0,10000.0,10000.0,660
1716059400000.0,10000.0,10000.0,661
1716059700000.0,10000.0,10000.0,662
1716060000000.0,10000.0,10000.0,663
1716060300000.0,10000.0,10000.0,664
1716060600000.0,10000.0,10000.0,665
1716060900000.0,10000.0,10000.0,666
1716061200000.0,10000.0,10000.0,667
1716061500000.0,10000.0,10000.0,668
1716061800000.0,10000.0,10000.0,669
1716062100000.0,10000.0,10000.0,670
1716062400000.0,10000.0,10000.0,671
1716062700000.0,10000.0,10000.0,672
1716063000000.0,10000.0,10000.0,673
1716063300000.0,10000.0,10000.0,674
1716063600000.0,10000.0,10000.0,675
1716063900000.0,10000.0,10000.0,676
1716064200000.0,10000.0,10000.0,677
1716064500000.0,10000.0,10000.0,678
1716064800000.0,10000.0,10000.0,679
1716065100000.0,10000.0,10000.0,680
1716065400000.0,10000.0,10000.0,681
1716065700000.0,10000.0,10000.0,682
1716066000000.0,10000.0,10000.0,683
1716066300000.0,10000.0,10000.0,684
1716066600000.0,10000.0,10000.0,685
1716066900000.0,10000.0,10000.0,686
1716067200000.0,10000.0,10000.0,687
1716067500000.0,10000.0,10000.0,688
1716067800000.0,10000.0,10000.0,689
1716068100000.0,10000.0,10000.0,690
1716068400000.0,10000.0,10000.0,691
1716068700000.0,10000.0,10000.0,692
1716069000000.0,10000.0,10000.0,693
1716069300000.0,10000.0,10000.0,694
1716069600000.0,10000.0,10000.0,695
1716069900000.0,10000.0,10000.0,696
1716070200000.0,10000.0,10000.0,697
1716070500000.0,10000.0,10000.0,698
