timestamp,PEPE,AVAX,BTC,DOGE,WIF,BONK,ADA,SUI,SHIB,XLM,XRP,TRX,SOL,LINK,NOT,AAVE,ETH,datetime
1715861100000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024-05-16 12:05:00
1715861400000.0,0.9980806,0.9994179,1.0001897,0.99935335,1.0030173,0.9984158,0.99977934,1.0016518,1.0007933,1.0,1.0,1.0004816,1.0004928,1.000507,1.1669837,1.0002329,0.9995859,2024-05-16 12:10:00
1715861700000.0,0.9971209,0.9994179,1.0011562,1.0007113,1.0022287,0.9936634,1.0015446,1.0075787,1.00357,1.0009398,1.0001935,1.0008829,1.0013553,1.0008692,1.1671951,1.0001165,1.0004675,2024-05-16 12:15:00
1715862000000.0,1.0009596,0.9970896,0.9994883,0.9965729,0.9999314,0.9889109,0.9995587,1.0042752,0.99801666,1.0,0.99961317,1.0004816,0.9990143,0.99652326,1.1828367,0.99627215,0.9989013,2024-05-16 12:20:00
1715862300000.0,0.9952015,0.99970895,1.0022522,0.99734885,0.99866277,0.9924753,0.9984554,1.0074816,1.0,0.99906015,0.99941975,1.0000802,0.99944556,0.99732,1.3026844,0.9968546,0.9995859,2024-05-16 12:25:00
1715862600000.0,0.99424183,0.9991269,1.0004253,0.9966376,0.9997257,0.9924753,0.99933803,1.011368,0.9960333,1.0028195,0.99903286,1.0032908,0.997967,0.99985516,1.2931727,0.999534,0.9993655,2024-05-16 12:30:00
1715862900000.0,0.9808061,0.9927241,0.99756217,0.9899127,0.98484486,0.98455447,0.99646956,1.006607,0.9853233,0.99718046,0.9965184,1.0026487,0.99229914,0.99492973,1.470725,0.9941752,0.99656034,2024-05-16 12:35:00
1715863200000.0,0.9808061,0.99534345,0.99800885,0.98933077,0.98429626,0.9809901,0.9971315,1.0108823,0.9829433,0.99718046,0.99767894,1.0032105,0.9932849,0.9950746,1.4197844,0.9942917,0.99727833,2024-05-16 12:40:00
1715863500000.0,0.9846449,1.0011642,1.0007775,0.99482703,0.98899364,0.98455447,1.0017653,1.0175865,0.99166995,1.0,0.9984526,1.0036118,0.9997536,1.0006518,1.3108222,1.0011649,0.999085,2024-05-16 12:45:00
1715863800000.0,0.987524,1.0026193,0.99994516,0.9915293,0.987725,0.98732674,1.0,1.0164205,0.9896866,0.99906015,0.99806577,1.0048158,1.0,1.0013038,1.2855633,0.998835,0.9973318,2024-05-16 12:50:00
1715864100000.0,0.9865643,1.000291,0.996732,0.98933077,0.9844334,0.9829703,0.9984554,1.0117567,0.98611665,0.9962406,0.99613154,1.0050566,0.9958724,0.99840647,1.2059819,0.9949907,0.9951578,2024-05-16 12:55:00
1715864400000.0,0.9788868,0.99621654,0.995358,0.985645,0.97647864,0.9742574,0.9962489,1.0050524,0.9789766,0.9943609,0.994971,1.004575,0.98940367,0.9953643,1.1229126,0.9925443,0.99293035,2024-05-16 13:00:00
1715864700000.0,0.975048,0.99476135,0.9948009,0.98351115,0.9739414,0.96831685,0.99558693,1.0056355,0.97738993,0.99248123,0.9951644,1.0038526,0.9886644,0.99377084,0.99355316,0.99242777,0.9926565,2024-05-16 13:05:00
1715865000000.0,0.9788868,0.9965076,0.99478436,0.98713225,0.97654724,0.9726733,0.99558693,1.0061213,0.9777866,0.9934211,0.994971,1.0037724,0.989034,0.99645084,0.945149,0.99312675,0.99348474,2024-05-16 13:10:00
1715865300000.0,0.9827255,0.9973807,0.99558175,0.98797286,0.9760672,0.9750495,0.99823475,1.0116595,0.9777866,0.99530077,0.99632496,1.0036118,0.9908822,0.99898595,0.9125978,0.9974371,0.9937519,2024-05-16 13:15:00
1715865600000.0,0.9788868,0.9965076,0.9955088,0.9879082,0.977473,0.9718812,0.9988967,1.0073844,0.97580326,0.9962406,0.9965184,1.0036118,0.9898349,0.99732,0.95730287,0.9952237,0.99312073,2024-05-16 13:20:00
1715865900000.0,0.9779271,1.000291,0.99582773,0.9878435,0.9800789,0.9722772,0.99867606,1.009522,0.9765966,0.9962406,0.9967118,1.003371,0.9917447,0.9973924,0.7595646,0.99767005,0.9934881,2024-05-16 13:25:00
1715866200000.0,0.9836852,1.0066938,0.9984531,0.99081796,0.9871078,0.97980195,1.0024272,1.019724,0.97857994,0.99718046,0.99903286,1.0044948,0.9995071,1.0015935,0.77531177,1.0,0.99595594,2024-05-16 13:30:00
1715866500000.0,0.9769674,1.0087311,0.99913347,0.9913353,0.98669636,0.97940594,1.0035305,1.0266227,0.97857994,0.99718046,0.99941975,1.0046552,1.0009857,1.0015935,0.81674063,0.99988353,0.9956988,2024-05-16 13:35:00
1715866800000.0,0.96737045,1.0064029,0.99783415,0.98810214,0.98340476,0.97742575,1.0024272,1.028663,0.9765966,0.99718046,0.998646,1.004254,0.9979054,1.0014486,0.8453815,0.9982526,0.9950342,2024-05-16 13:40:00
1715867100000.0,0.9731286,1.0116415,0.9998821,0.98764956,0.98714215,0.9817822,1.0028685,1.0323552,0.9825466,0.9981203,0.99883944,1.0044144,1.0036964,1.0030421,0.8575354,1.0011649,0.9961496,2024-05-16 13:45:00
1715867400000.0,0.975048,1.0093131,1.0008218,0.9892661,0.98817074,0.9881188,1.0033098,1.0420715,0.9817533,0.9981203,0.99922633,1.0046552,1.0044973,1.0034767,0.87190866,0.999301,0.9958257,2024-05-16 13:50:00
1715867700000.0,0.9798465,1.0078579,1.0015192,0.9909473,0.9893708,0.9893069,1.0028685,1.0296347,0.98572,1.0,1.0,1.0046552,1.0038812,1.0021006,0.8716973,1.000466,0.9962064,2024-05-16 13:55:00
1715868000000.0,0.975048,1.0078579,1.0018291,0.99049467,0.98933655,0.9881188,1.0037512,1.023902,0.98333997,0.99906015,1.0,1.0051368,1.0044973,1.0020281,0.8185373,1.0010484,0.9965704,2024-05-16 14:00:00
1715868300000.0,0.9712092,1.0011642,0.99816644,0.9875202,0.98457056,0.9813861,1.0011033,1.019724,0.98214996,0.9981203,0.99922633,1.0036922,1.0008008,0.99826163,0.83354473,0.9975536,0.9932543,2024-05-16 14:05:00
1715868600000.0,0.97024953,1.0,0.996777,0.98519236,0.9800789,0.97821784,1.0008826,1.0230275,0.9793733,0.99718046,0.9982592,1.0032105,0.99944556,0.9973924,0.8135701,0.9951072,0.9928001,2024-05-16 14:10:00
1715868900000.0,0.96928984,0.99970895,0.9981571,0.9837698,0.9782959,0.9758416,1.0013239,1.0205985,0.9805633,0.99718046,0.99883944,1.0035316,0.99944556,0.99645084,0.8229761,0.9942917,0.9918183,2024-05-16 14:15:00
1715869200000.0,0.94913626,0.9930151,0.9940244,0.976075,0.9710269,0.9655446,0.99757284,1.0134084,0.96945655,0.99248123,0.9940039,1.00305,0.9918679,0.99159783,0.80046505,0.9871855,0.9871431,2024-05-16 14:20:00
1715869500000.0,0.95105565,0.9950524,0.99567246,0.9785968,0.9669124,0.9659406,1.0004413,1.0150602,0.9726299,0.9934211,0.9959381,1.0031303,0.99439377,0.9940606,0.8073346,0.9896319,0.98950744,2024-05-16 14:25:00
1715869800000.0,0.95201534,0.9976717,0.99620354,0.9795021,0.9692097,0.9619802,1.004413,1.0157404,0.9754066,0.99530077,0.9967118,1.0038526,0.9936545,0.99703026,0.7278588,0.9920783,0.9895475,2024-05-16 14:30:00
1715870100000.0,0.95201534,0.9979628,0.99825674,0.9779502,0.96814674,0.9619802,1.004413,1.0171978,0.9738199,0.9943609,0.99632496,1.0044144,0.9932849,0.99427783,0.7068273,0.9921948,0.98983806,2024-05-16 14:35:00
1715870400000.0,0.94049907,0.991851,0.99741286,0.9729712,0.9610492,0.9540594,0.9977935,1.0075787,0.9690599,0.98966163,0.9938104,1.0036922,0.9872474,0.9894249,0.6659269,0.9860205,0.98765737,2024-05-16 14:40:00
1715870700000.0,0.94145876,0.9959255,0.99677885,0.97620434,0.9628664,0.95128715,0.9988967,1.0073844,0.97223324,0.99248123,0.9943907,1.0038526,0.9889724,0.99311894,0.7132741,0.9884669,0.9884121,2024-05-16 14:45:00
1715871000000.0,0.92706335,0.98632133,0.99391776,0.9699321,0.94921994,0.9429703,0.9924978,0.99280995,0.96191984,0.9868421,0.9924565,1.0018461,0.9791153,0.9851514,0.6859015,0.9804287,0.9848422,2024-05-16 14:50:00
1715871300000.0,0.92514396,0.98690337,0.99050635,0.9696088,0.9500772,0.94336635,0.9913945,0.9903809,0.96152323,0.98778194,0.9957447,1.0010434,0.97652787,0.9831957,0.7083069,0.9792637,0.9822241,2024-05-16 14:55:00
1715871600000.0,0.9366603,0.9880675,0.9908278,0.9711607,0.9560775,0.949703,0.9953663,0.9931986,0.9686632,0.98966163,0.9970986,1.0021671,0.9761582,0.9856584,0.7270133,0.9808947,0.98301554,2024-05-16 15:00:00
1715871900000.0,0.93762,0.99068683,0.9926005,0.9749111,0.9612892,0.95326734,0.99933803,0.99067235,0.9698532,0.9934211,1.0017408,1.0035316,0.97775996,0.98841083,0.7450856,0.98194313,0.984555,2024-05-16 15:05:00
1715872200000.0,0.9299424,0.98690337,0.99139994,0.9733592,0.95727754,0.9508911,0.9953663,0.9866887,0.9674732,0.9915413,1.0,1.0037724,0.97480285,0.98790383,0.71707886,0.97891426,0.98465186,2024-05-16 15:10:00
1715872500000.0,0.9357006,0.99126893,0.99228656,0.976075,0.9620435,0.9552475,0.99691087,0.99378157,0.9698532,0.9915413,0.99961317,1.003933,0.9805323,0.9902216,0.7383217,0.9811277,0.9857539,2024-05-16 15:15:00
1715872800000.0,0.9347409,0.9930151,0.99158263,0.97807956,0.9629693,0.9548515,0.9984554,0.9932958,0.97064656,0.99530077,1.0034816,1.0038526,0.983551,0.99116325,0.7338829,0.9833411,0.984889,2024-05-16 15:20:00
1715873100000.0,0.9385797,0.9991269,0.99348533,0.97924346,0.9677353,0.9572277,1.0033098,1.004178,0.97342324,0.9981203,1.0034816,1.0041736,0.9897733,0.99500215,0.7206722,0.98706895,0.98709637,2024-05-16 15:25:00
1715873400000.0,0.9357006,0.9965076,0.9945091,0.97814417,0.95954055,0.9568317,1.0026479,1.0147687,0.9726299,0.99718046,1.0038685,1.004896,0.98958844,0.99464,0.7276474,0.9880009,0.9868559,2024-05-16 15:30:00
1715873700000.0,0.92898273,0.9935972,0.9937485,0.9771096,0.9589577,0.9485149,1.0002207,1.0092305,0.97183657,0.9981203,1.0032881,1.0048158,0.9886644,0.9947125,0.70735574,0.98811746,0.9871631,2024-05-16 15:35:00
1715874000000.0,0.9318618,0.9959255,0.99251807,0.9783382,0.9610149,0.9485149,1.0015446,1.010688,0.9726299,0.99906015,1.0046421,1.0051368,0.987001,0.9967405,0.6864299,0.98974836,0.9868058,2024-05-16 15:40:00
1715874300000.0,0.9328215,0.99476135,0.9924791,0.97872615,0.9612892,0.95207924,1.0024272,1.0108823,0.97223324,1.0,1.0038685,1.0049763,0.98675454,0.99703026,0.7058761,0.9896319,0.98720986,2024-05-16 15:45:00
1715874600000.0,0.9395394,0.9970896,0.99354285,0.98086,0.96420366,0.95445544,1.005075,1.0151575,0.97738993,1.0,1.0032881,1.0055381,0.9890956,0.9975373,0.71422535,0.99266076,0.98739356,2024-05-16 15:50:00
1715874900000.0,0.9347409,0.99563444,0.993831,0.9796314,0.9616664,0.9540594,1.0048543,1.0139915,0.97580326,0.99906015,1.0029013,1.0057789,0.98847955,0.9973924,0.7136969,0.99056387,0.9873334,2024-05-16 15:55:00
1715875200000.0,0.9424184,0.9967986,0.9939531,0.98066604,0.9601234,0.9576238,1.0066196,1.0136029,0.9765966,1.0,1.0023211,1.0063407,0.9890956,0.9986962,0.73419994,0.9927773,0.9870095,2024-05-16 16:00:00
1715875500000.0,0.93762,0.99563444,0.99345225,0.98014873,0.95943767,0.9548515,1.0081642,1.0174893,0.9730266,1.0,0.9998066,1.0059395,0.98601526,0.9988411,0.7492074,0.9941752,0.986532,2024-05-16 16:05:00
1715875800000.0,0.9385797,0.99388826,0.99209285,0.9796314,0.9557689,0.95247525,1.0088261,1.0147687,0.9726299,1.0,1.0001935,1.0067421,0.98201084,0.9995654,0.7513211,0.9949907,0.9863082,2024-05-16 16:10:00
1715876100000.0,0.9395394,0.98981375,0.9904053,0.9782735,0.9509001,0.9481188,1.0090468,1.0069957,0.9714399,0.9981203,1.0005803,1.0066619,0.9776984,1.0002173,0.7916931,0.9914958,0.9855435,2024-05-16 16:15:00
1715876400000.0,0.9385797,0.99068683,0.99059844,0.9780149,0.9480542,0.9473267,1.0094881,1.0003886,0.96945655,0.99906015,1.0003868,1.0068223,0.97843766,1.0006518,0.8212851,0.9916123,0.98588747,2024-05-16 16:20:00
1715876700000.0,0.9337812,0.99126893,0.9884451,0.97730356,0.95038575,0.9473267,1.0134598,0.99854255,0.9698532,1.0018797,1.0059961,1.0068223,0.9769591,1.0008692,0.80331856,0.99289376,0.9862548,2024-05-16 16:25:00
1715877000000.0,0.9309021,0.9886496,0.98623395,0.97465247,0.9468884,0.94415843,1.0110327,0.9963078,0.9674732,0.99906015,1.0040619,1.0070632,0.9753573,0.999493,0.7683365,0.9923113,0.984545,2024-05-16 16:30:00
1715877300000.0,0.9309021,0.98981375,0.9858865,0.9752344,0.95120865,0.94574255,1.0090468,1.0002915,0.9678699,1.0018797,1.0067698,1.0073842,0.9752957,1.0018833,0.7630522,0.99335974,0.98656535,2024-05-16 16:35:00
1715877600000.0,0.9337812,0.9930151,0.98720604,0.9767863,0.9525459,0.9473267,1.0077229,1.0026234,0.9710432,1.0018797,1.0073501,1.0072237,0.97585016,1.0042735,0.7755231,0.99673814,0.9881349,2024-05-16 16:40:00
1715877900000.0,0.9337812,0.98923165,0.98439574,0.97445846,0.9488085,0.94376236,1.0090468,0.9989312,0.9690599,1.0009398,1.0083172,1.0081868,0.97295463,1.0046357,0.7932784,0.9952237,0.9853932,2024-05-16 16:45:00
1715878200000.0,0.9385797,0.99126893,0.98379254,0.9751697,0.94479686,0.94257426,1.0127978,0.99912554,0.9698532,1.0009398,1.0059961,1.0087487,0.9742484,1.0073881,0.7925386,0.99790305,0.98480546,2024-05-16 16:50:00
1715878500000.0,0.9443378,0.9930151,0.98380655,0.97730356,0.9483285,0.9469307,1.0125772,1.0002915,0.97223324,1.0018797,1.0054159,1.0085882,0.97431,1.0059395,0.80839145,0.99767005,0.9840107,2024-05-16 16:55:00
1715878800000.0,0.9462572,0.9944703,0.9852806,0.9788555,0.9523401,0.9477228,1.011474,1.0003886,0.97342324,1.0028195,1.0061896,1.00915,0.97338593,1.0091264,0.8023674,1.0001165,0.9851828,2024-05-16 17:00:00
1715879100000.0,0.94817656,0.9944703,0.98726434,0.98014873,0.952923,0.9485149,1.0101501,1.0015546,0.9742166,1.0028195,1.0069633,1.0087487,0.9768975,1.0051427,0.82191926,0.99988353,0.9853665,2024-05-16 17:05:00
1715879400000.0,0.95009595,0.9930151,0.9858149,0.9783382,0.95515174,0.9473267,1.0081642,0.9990284,0.9742166,1.0018797,1.0048356,1.0085078,0.9782528,1.0020281,0.8560558,1.0,0.9837936,2024-05-16 17:10:00
1715879700000.0,0.94721687,0.9924331,0.98361343,0.97613966,0.9543631,0.94574255,1.0092674,0.9988341,0.9714399,1.0018797,1.0034816,1.0086684,0.97763675,1.0014486,0.82202494,0.99848557,0.9839172,2024-05-16 17:15:00
1715880000000.0,0.9433781,0.9880675,0.9803465,0.9718073,0.9504543,0.93861383,1.0046337,0.99494755,0.96707654,0.99906015,1.001354,1.007625,0.97184575,0.9972476,0.8634538,0.99289376,0.9808716,2024-05-16 17:20:00
1715880300000.0,0.9385797,0.9825378,0.97739005,0.9685742,0.9472313,0.9330693,0.9988967,0.98970073,0.96152323,0.9943609,0.99903286,1.0071434,0.96488416,0.99384326,0.8523568,0.98788446,0.9771748,2024-05-16 17:25:00
1715880600000.0,0.94721687,0.9860303,0.97862756,0.97161335,0.9526487,0.93623763,1.0030892,0.99514186,0.96588653,0.99718046,1.0005803,1.0083474,0.9701207,0.9999276,0.8581695,0.9920783,0.9804041,2024-05-16 17:30:00
1715880900000.0,0.94913626,0.98515713,0.9763325,0.97083735,0.95971197,0.93742573,1.0028685,0.99854255,0.9674732,0.9962406,0.99961317,1.0080264,0.96888864,0.99963784,0.8461213,0.98998135,0.9794623,2024-05-16 17:35:00
1715881200000.0,0.95201534,0.98777646,0.9775104,0.9720659,0.9645122,0.9417822,1.0033098,1.0050524,0.9686632,0.9981203,1.0009671,1.0078658,0.9724618,1.0,0.82445574,0.9913793,0.98173654,2024-05-16 17:40:00
1715881500000.0,0.95009595,0.98835856,0.9774846,0.9740705,0.96403223,0.94336635,1.0026479,1.0017489,0.9690599,0.99906015,1.0023211,1.0085078,0.97467965,0.9995654,0.8258296,0.9916123,0.9829387,2024-05-16 17:45:00
1715881800000.0,0.9548944,0.991851,0.9810133,0.97529906,0.9686268,0.94653463,1.0035305,1.0014575,0.9714399,0.99906015,1.0032881,1.008829,0.98318136,0.99971026,0.82815474,0.99266076,0.9845784,2024-05-16 17:50:00
1715882100000.0,0.962572,0.9901048,0.98139066,0.97620434,0.9702383,0.94653463,1.0035305,1.0016518,0.9730266,0.9981203,1.0032881,1.0086684,0.9823189,0.99898595,0.83565843,0.99289376,0.9842177,2024-05-16 17:55:00
1715882400000.0,0.9712092,0.99126893,0.9818287,0.9771096,0.9750386,0.9489109,1.0059576,1.006607,0.9738199,0.9981203,1.0032881,1.0085882,0.9842287,0.9992757,0.8427394,0.9921948,0.98505926,2024-05-16 18:00:00
1715882700000.0,0.96641076,0.99068683,0.98143023,0.97581637,0.97150695,0.9461386,1.0037512,1.0032064,0.9702499,0.99718046,1.0032881,1.0077053,0.98188764,1.0002897,0.82773197,0.98951536,0.98500586,2024-05-16 18:05:00
1715883000000.0,0.96737045,0.99126893,0.98172677,0.97465247,0.9730156,0.94653463,1.0017653,1.0052468,0.9710432,0.9962406,1.0030948,1.0085882,0.98318136,1.001666,0.8202283,0.9896319,0.9843814,2024-05-16 18:10:00
1715883300000.0,0.96928984,0.991851,0.9811607,0.97419983,0.9705126,0.94653463,1.0046337,1.0038865,0.9702499,0.9962406,1.0042553,1.004896,0.9806555,1.0055773,0.8014162,0.9907968,0.9853732,2024-05-16 18:15:00
1715883600000.0,0.9721689,0.99330616,0.98054504,0.97426444,0.9706498,0.9473267,1.0059576,1.0067042,0.9702499,0.9981203,1.0046421,1.0046552,0.979793,1.0019556,0.79348975,0.9910298,0.98495907,2024-05-16 18:20:00
1715883900000.0,0.9712092,0.99126893,0.9797815,0.9728419,0.96694666,0.94415843,1.0055163,1.0046638,0.9678699,0.99718046,1.0044488,1.0051368,0.97652787,1.0022454,0.79930246,0.99044734,0.9847754,2024-05-16 18:25:00
1715884200000.0,0.975048,0.99126893,0.9809336,0.97329456,0.969964,0.9461386,1.0055163,1.0070928,0.9686632,0.99718046,1.0040619,1.0059395,0.97843766,1.0088367,0.80701756,0.9917288,0.98525965,2024-05-16 18:30:00
1715884500000.0,0.9769674,0.9909779,0.9809223,0.9723893,0.97287846,0.9477228,1.004413,1.008356,0.9678699,0.99718046,1.0044488,1.0064211,0.9791153,1.0105027,0.8065948,0.9914958,0.9849925,2024-05-16 18:35:00
1715884800000.0,0.9817658,0.9935972,0.98312706,0.9754931,0.977953,0.95168316,1.0075022,1.0117567,0.9710432,0.9981203,1.0044488,1.0066619,0.9836742,1.0231059,0.78027904,0.9941752,0.9864819,2024-05-16 18:40:00
1715885100000.0,0.9779271,0.99156,0.9825214,0.9743938,0.97472996,0.9481188,1.0059576,1.0104936,0.9698532,0.99718046,1.0032881,1.0064211,0.98201084,1.0191221,0.7579793,0.99335974,0.98525965,2024-05-16 18:45:00
1715885400000.0,0.9740883,0.99156,0.98397565,0.97478175,0.97449,0.9477228,1.005737,1.010202,0.9686632,0.9981203,1.002708,1.0065013,0.98459834,1.0331016,0.75301206,0.9941752,0.9855902,2024-05-16 18:50:00
1715885700000.0,0.9712092,0.9909779,0.9833112,0.9731652,0.9739414,0.94534653,1.0055163,1.0081617,0.9678699,0.9981203,1.0032881,1.0065013,0.98330456,1.0443286,0.7645318,0.99335974,0.9848088,2024-05-16 18:55:00
1715886000000.0,0.97024953,0.9924331,0.9841594,0.9735532,0.9755186,0.94534653,1.005075,1.006607,0.97064656,0.99906015,1.0023211,1.0065013,0.98385906,1.0467912,0.76801944,0.9937092,0.9851394,2024-05-16 19:00:00
1715886300000.0,0.96928984,0.99534345,0.98621434,0.9757517,0.9799417,0.9473267,1.0081642,1.0064127,0.9726299,0.9981203,1.0032881,1.0065013,0.9864465,1.0625091,0.7557599,0.9961556,0.98587745,2024-05-16 19:05:00
1715886600000.0,0.96833014,0.9959255,0.98609656,0.9748464,0.97757584,0.94653463,1.0092674,1.0093277,0.9710432,0.99906015,1.0032881,1.0065815,0.987001,1.0729393,0.7558656,0.99568963,0.98473537,2024-05-16 19:10:00
1715886900000.0,0.9721689,1.0,0.98673403,0.976657,0.98066175,0.9489109,1.0121359,1.0117567,0.9738199,0.99906015,1.0046421,1.0066619,0.9864465,1.0631609,0.7715071,0.9982526,0.9862815,2024-05-16 19:15:00
1715887200000.0,0.96545106,0.99825376,0.98786426,0.9763337,0.97726727,0.9469307,1.0119153,1.008939,0.9742166,1.0,1.0042553,1.0065815,0.98188764,1.0651166,0.7826041,0.999301,0.98616797,2024-05-16 19:20:00
1715887500000.0,0.96833014,0.9994179,0.9895474,0.9774976,0.97623867,0.9489109,1.0123565,1.0076759,0.9754066,1.0,1.0046421,1.0066619,0.98496795,1.0775025,0.78154725,1.0005825,0.9868325,2024-05-16 19:25:00
1715887800000.0,0.96641076,0.9976717,0.98684895,0.97394115,0.9726384,0.9461386,1.0132391,1.0073844,0.97223324,0.99906015,1.0036751,1.0061,0.9827501,1.0901058,0.78292114,0.9982526,0.98502254,2024-05-16 19:30:00
1715888100000.0,0.96737045,0.9967986,0.98502994,0.96967345,0.9720213,0.9461386,1.0119153,1.0111737,0.9698532,0.9981203,1.0023211,1.0057789,0.98139477,1.0867014,0.79116464,0.99650514,0.9848756,2024-05-16 19:35:00
1715888400000.0,0.96737045,1.0,0.9847693,0.97025543,0.97380424,0.94574255,1.0127978,1.0111737,0.9690599,0.9981203,1.002708,1.0053777,0.9820725,1.0832247,0.7933841,0.9961556,0.9852663,2024-05-16 19:40:00
1715888700000.0,0.9731286,1.0,0.98539215,0.9707081,0.97315276,0.9473267,1.0130185,1.0091333,0.97064656,0.99906015,1.0023211,1.0056185,0.98305815,1.0711285,0.8032129,0.99603915,0.9842378,2024-05-16 19:45:00
1715889000000.0,0.96737045,1.0,0.9855516,0.9685742,0.9699297,0.9461386,1.0099294,1.0075787,0.9690599,0.99906015,1.0017408,1.0052171,0.9819492,1.0772853,0.80543226,0.99673814,0.9837836,2024-05-16 19:50:00
1715889300000.0,0.96833014,1.0,0.9842876,0.96947944,0.9709241,0.9473267,1.010812,1.0070928,0.9686632,0.99906015,1.0021276,1.0051368,0.9800394,1.0864117,0.7801733,0.99545664,0.98338956,2024-05-16 19:55:00
1715889600000.0,0.9712092,1.0005821,0.9854651,0.9703201,0.9774044,0.9485149,1.0103707,1.0060241,0.9702499,1.0009398,1.0023211,1.0051368,0.98188764,1.0827177,0.78070176,0.9966216,0.9835298,2024-05-16 20:00:00
1715889900000.0,0.9740883,0.99825376,0.9830066,0.9672163,0.97178125,0.9481188,1.0075022,1.0015546,0.9666799,0.99906015,1.0009671,1.004896,0.97856086,1.0838041,0.78281546,0.9940587,0.98160297,2024-05-16 20:05:00
1715890200000.0,0.9740883,0.9959255,0.9833424,0.9680569,0.97280985,0.9477228,1.0052956,1.0010688,0.9662832,0.9981203,1.0005803,1.0053777,0.976035,1.0806171,0.7887339,0.9934762,0.9814961,2024-05-16 20:10:00
1715890500000.0,0.9731286,0.9979628,0.9836625,0.96682835,0.9709241,0.9473267,1.0081642,1.0020404,0.9662832,0.99906015,1.0005803,1.0056987,0.97671264,1.0811242,0.7933841,0.99382573,0.9825847,2024-05-16 20:15:00
1715890800000.0,0.9721689,0.99825376,0.9834318,0.9664403,0.9690725,0.9461386,1.0094881,0.99795955,0.96707654,1.0,1.0001935,1.0057789,0.9749877,1.0788788,0.7830268,0.9939422,0.9823276,2024-05-16 20:20:00
1715891100000.0,0.97024953,0.9979628,0.983682,0.96372455,0.96914107,0.94376236,1.0072815,0.9961135,0.9666799,0.99906015,1.0003868,1.0056185,0.97597337,1.0716355,0.7796449,0.9942917,0.98169976,2024-05-16 20:25:00
1715891400000.0,0.9731286,0.9976717,0.9833412,0.9648238,0.96958685,0.9449505,1.0055163,0.9919355,0.96826655,0.99906015,0.9998066,1.0051368,0.97658944,1.0654788,0.7821814,0.9932432,0.98121554,2024-05-16 20:30:00
1715891700000.0,0.9788868,1.0008731,0.985241,0.9661817,0.9746614,0.9489109,1.0055163,0.99494755,0.97183657,1.0,1.0007737,1.0050566,0.9798546,1.0673621,0.7780596,0.99545664,0.982538,2024-05-16 20:35:00
1715892000000.0,0.9731286,0.9994179,0.98550844,0.96656966,0.9706498,0.94653463,1.0055163,0.9955305,0.9710432,1.0009398,1.001354,1.0051368,0.9796082,1.0732291,0.7707673,0.9966216,0.9822675,2024-05-16 20:40:00
1715892300000.0,0.9712092,0.99825376,0.98474544,0.9657937,0.96896964,0.94653463,1.0046337,0.99640495,0.97064656,1.0009398,1.0009671,1.0053777,0.97775996,1.0793858,0.7599873,0.99627215,0.9813959,2024-05-16 20:45:00
1715892600000.0,0.9712092,0.9985448,0.9848505,0.9667637,0.9707526,0.9469307,1.0046337,0.9970851,0.97183657,1.0,1.0007737,1.0049763,0.9779448,1.0796031,0.7646375,0.9966216,0.980354,2024-05-16 20:50:00
1715892900000.0,0.975048,0.9979628,0.985602,0.96715164,0.9709926,0.9481188,1.004413,0.9973766,0.97342324,1.0,1.0,1.0047356,0.97849923,1.0819209,0.77541745,0.9973206,0.9809217,2024-05-16 20:55:00
1715893200000.0,0.975048,0.9967986,0.9864431,0.96689296,0.9709241,0.94653463,1.0030892,0.999417,0.9726299,1.0,0.99961317,1.0044144,0.9791153,1.0835145,0.7767914,0.9972041,0.9801536,2024-05-16 21:00:00
1715893500000.0,0.9731286,0.9979628,0.9874416,0.96682835,0.97270703,0.9481188,1.0030892,1.0007772,0.97223324,1.0009398,1.0005803,1.0052171,0.981518,1.0851079,0.7675967,0.998835,0.9812623,2024-05-16 21:05:00
1715893800000.0,0.9712092,0.99621654,0.98707396,0.9677336,0.96848965,0.9461386,1.0026479,0.9956277,0.9730266,0.99906015,0.99903286,1.0052171,0.9789921,1.0893815,0.7681251,0.99790305,0.97944564,2024-05-16 21:10:00
1715894100000.0,0.96833014,0.9950524,0.98765725,0.96663433,0.9690039,0.9449505,1.0030892,0.9939759,0.97183657,0.9981203,0.998646,1.0047356,0.9776984,1.0901058,0.7705559,0.9977866,0.9795258,2024-05-16 21:15:00
1715894400000.0,0.96928984,0.9944703,0.98575485,0.9655997,0.96821535,0.94376236,1.0028685,0.9929071,0.9702499,0.9981203,0.9982592,1.0049763,0.9741868,1.1037954,0.7631579,0.99673814,0.97754884,2024-05-16 21:20:00
1715894700000.0,0.9712092,0.99563444,0.9855004,0.96663433,0.970204,0.94653463,1.0048543,0.9931986,0.9714399,0.9981203,0.9982592,1.0055381,0.97387874,1.1121252,0.7665399,0.9980196,0.9787744,2024-05-16 21:25:00
1715895000000.0,0.975048,0.9979628,0.98675096,0.9687682,0.9737699,0.949703,1.0090468,0.99543333,0.9742166,1.0009398,0.99922633,1.0058593,0.9759118,1.1174127,0.76918197,1.0008155,0.9809384,2024-05-16 21:30:00
