timestamp,PEPE,DOGE,BONK,SHIB,TRUMP,datetime
1738771791872.0,0.011193774,0.015915524,0.010342889,-0.024436558,-0.08067204,2025-02-05 16:09:51.872
1738772185088.0,0.015200099,0.019079726,0.0144875,-0.021063678,-0.066350125,2025-02-05 16:16:25.088
1738772447232.0,0.01578489,0.019947395,0.018115696,-0.01875957,-0.06865839,2025-02-05 16:20:47.232
1738772578304.0,0.011557845,0.020269403,0.015861701,-0.019185701,-0.07511339,2025-02-05 16:22:58.304
1738772971520.0,0.01996671,0.027011022,0.028046858,-0.010355934,-0.070404686,2025-02-05 16:29:31.520
1738773364736.0,0.0173152,0.0253849,0.024605574,-0.013428844,-0.07067049,2025-02-05 16:36:04.736
1738773626880.0,0.0142436,0.022995923,0.020211456,-0.017840337,-0.07702595,2025-02-05 16:40:26.880
1738773889024.0,0.009146849,0.020877646,0.018621182,-0.019776575,-0.083918355,2025-02-05 16:44:49.024
1738774151168.0,0.0060735517,0.02026653,0.017134119,-0.020785237,-0.08023848,2025-02-05 16:49:11.168
1738774544384.0,0.006961046,0.02095065,0.019934217,-0.021617772,-0.07467175,2025-02-05 16:55:44.384
1738774806528.0,0.004608781,0.01884618,0.017551415,-0.02466934,-0.0796236,2025-02-05 17:00:06.528
1738775068672.0,0.0056328066,0.017767753,0.01552978,-0.024697907,-0.07913828,2025-02-05 17:04:28.672
1738775461888.0,0.0052163494,0.017403806,0.013802787,-0.02152954,-0.084236115,2025-02-05 17:11:01.888
1738775724032.0,0.011503561,0.02231759,0.020860784,-0.017544014,-0.07500006,2025-02-05 17:15:24.032
1738775986176.0,0.012054768,0.021852061,0.021063779,-0.016667867,-0.07623594,2025-02-05 17:19:46.176
1738776248320.0,0.018614564,0.024038073,0.025147915,-0.014777832,-0.07267479,2025-02-05 17:24:08.320
1738776641536.0,0.02571376,0.02929976,0.034292717,-0.0064294767,-0.06404324,2025-02-05 17:30:41.536
1738776903680.0,0.02212617,0.02647896,0.030976208,-0.008660271,-0.06959093,2025-02-05 17:35:03.680
1738777165824.0,0.018590566,0.025129355,0.03052637,-0.010117934,-0.061793458,2025-02-05 17:39:25.824
1738777427968.0,0.01919486,0.025956886,0.027414162,-0.0122797005,-0.06310889,2025-02-05 17:43:47.968
1738777821184.0,0.018618103,0.025733732,0.026549919,-0.014320473,-0.07348252,2025-02-05 17:50:21.184
1738778214400.0,0.023226041,0.02755618,0.029293431,-0.010390916,-0.06943274,2025-02-05 17:56:54.400
1738778345472.0,0.021268677,0.026498422,0.026224017,-0.01280785,-0.0631221,2025-02-05 17:59:05.472
1738778607616.0,0.013896762,0.023162063,0.021264095,-0.01629213,-0.06616559,2025-02-05 18:03:27.616
1738779000832.0,0.011510397,0.022328563,0.0224233,-0.014729831,-0.065325126,2025-02-05 18:10:00.832
1738779394048.0,0.010826553,0.021830622,0.021494705,-0.013939667,-0.07061195,2025-02-05 18:16:34.048
1738779656192.0,0.007575192,0.015702823,0.018385993,-0.018548133,-0.074004106,2025-02-05 18:20:56.192
1738779787264.0,0.008760477,0.017926719,0.020596802,-0.017864397,-0.0736653,2025-02-05 18:23:07.264
1738780180480.0,0.0054284004,0.015849127,0.018042762,-0.021951292,-0.084373474,2025-02-05 18:29:40.480
1738780573696.0,0.0048438753,0.015115842,0.01804877,-0.019957248,-0.08854872,2025-02-05 18:36:13.696
1738780835840.0,0.0034011279,0.014413219,0.017099489,-0.021624243,-0.085818335,2025-02-05 18:40:35.840
1738781097984.0,0.008294316,0.01820498,0.022226695,-0.01745411,-0.07825639,2025-02-05 18:44:57.984
1738781360128.0,0.010797486,0.021498699,0.02447585,-0.01454342,-0.07610842,2025-02-05 18:49:20.128
1738781753344.0,0.007451081,0.02051815,0.020610178,-0.014098141,-0.07925322,2025-02-05 18:55:53.344
1738782015488.0,0.008954885,0.018994588,0.01920811,-0.017054185,-0.07633991,2025-02-05 19:00:15.488
1738782277632.0,0.0050523784,0.016955605,0.016405003,-0.01818345,-0.08276848,2025-02-05 19:04:37.632
1738782539776.0,0.0071288818,0.017393062,0.016990593,-0.017309414,-0.07721861,2025-02-05 19:08:59.776
1738782932992.0,0.0032110908,0.015646603,0.014049687,-0.018783208,-0.082779676,2025-02-05 19:15:32.992
1738783195136.0,0.0029796544,0.015162591,0.011869823,-0.018448826,-0.084779754,2025-02-05 19:19:55.136
1738783457280.0,0.0014244746,0.013489469,0.008893981,-0.020686388,-0.090788744,2025-02-05 19:24:17.280
1738783850496.0,-0.005698864,0.010204556,0.0019372853,-0.023781957,-0.09143453,2025-02-05 19:30:50.496
1738784112640.0,-0.006961557,0.008742204,0.0007115255,-0.023941092,-0.09349562,2025-02-05 19:35:12.640
1738784374784.0,-0.006074338,0.010054524,0.0046127015,-0.021567669,-0.085093044,2025-02-05 19:39:34.784
1738784636928.0,-0.007551288,0.008009327,0.00030255603,-0.024773635,-0.08666968,2025-02-05 19:43:56.928
1738785030144.0,-0.007071845,0.0080972705,0.000993281,-0.023695575,-0.08684203,2025-02-05 19:50:30.144
1738785423360.0,-0.009705365,0.0068498496,-0.00013311564,-0.0252815,-0.08617572,2025-02-05 19:57:03.360
1738785554432.0,-0.010435161,0.0054806992,-0.00050749694,-0.026874239,-0.09149864,2025-02-05 19:59:14.432
1738785816576.0,-0.012397312,0.0048563196,-0.00054464786,-0.027457546,-0.09825319,2025-02-05 20:03:36.576
1738786209792.0,-0.010678026,0.007098167,0.001065625,-0.026455369,-0.09757859,2025-02-05 20:10:09.792
1738786603008.0,-0.0062527857,0.008981694,0.0053445003,-0.023684548,-0.09749033,2025-02-05 20:16:43.008
1738786865152.0,-0.0047739865,0.009818197,0.006391682,-0.023214065,-0.102266215,2025-02-05 20:21:05.152
1738786996224.0,-0.0067443945,0.009180262,0.0057406877,-0.024616104,-0.10243611,2025-02-05 20:23:16.224
1738787389440.0,-0.0019828593,0.011121333,0.00831443,-0.02114147,-0.09965623,2025-02-05 20:29:49.440
1738787782656.0,-0.0020512184,0.011884801,0.009847128,-0.020304998,-0.089060746,2025-02-05 20:36:22.656
1738788044800.0,0.005257044,0.016696818,0.017497426,-0.015408819,-0.07912347,2025-02-05 20:40:44.800
1738788175872.0,0.0024475171,0.014132936,0.016199354,-0.018103842,-0.07364026,2025-02-05 20:42:55.872
1738788569088.0,0.000674281,0.014304307,0.015548427,-0.018625677,-0.08185871,2025-02-05 20:49:29.088
1738788962304.0,-0.002744756,0.011510777,0.010179248,-0.019939503,-0.08118424,2025-02-05 20:56:02.304
1738789224448.0,-0.0043038214,0.011509173,0.0099621685,-0.021691762,-0.08225423,2025-02-05 21:00:24.448
1738789486592.0,-0.004007301,0.010906096,0.010501913,-0.020977363,-0.08227185,2025-02-05 21:04:46.592
