timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
5719537,1.0,1.0001605265270086,0.9996789469459827,1.0,751503.1,5719537,93620.062268,660,418126.0,52091.289125,0
5719538,1.0,1.0009631591620516,0.9994381571554699,1.0004815795810258,1767797.6,5719538,220319.18625,935,1071383.3,133538.097238,0
5719539,1.0004013163175214,1.00112368568906,0.9998394734729914,1.0008828958985472,1213115.4,5719539,151243.937637,753,768961.1,95871.276348,0
5719540,1.0009631591620516,1.0012039489525644,1.0,1.0004815795810258,890584.5,5719540,111015.346139,730,399690.8,49818.456941,0
5719541,1.0004815795810258,1.0007223693715386,0.9998394734729914,1.0000802632635042,1002072.1,5719541,124875.464478,788,491882.2,61297.105222,0
5719542,1.0000802632635042,1.0113171201541054,0.9992776306284613,1.003290793803676,10127437.2,5719542,1267140.368447,3095,6031988.2,754601.845202,0
5719543,1.003290793803676,1.0042539529657275,1.0018460550605988,1.0026486876956417,5232833.7,5719543,653988.619864,1681,2093977.8,261713.221764,0
5719544,1.0025684244321373,1.0036118468576933,1.0022473713781201,1.0032105305401717,3778218.1,5719544,472117.395646,1421,1932621.9,241497.795155,0
5719545,1.003290793803676,1.0040131631752147,1.002969740749659,1.0036118468576933,2825510.0,5719545,353284.835764,1291,1323392.2,165471.464246,0
5719546,1.0036118468576933,1.0050565856007705,1.003531583594189,1.0048157958102575,3646327.4,5719546,456301.90583,1317,2304723.0,288407.781847,0
5719547,1.0047355325467535,1.0052973753912833,1.0047355325467535,1.0050565856007705,1318302.3,5719547,165060.695642,1067,782818.7,98013.471027,0
5719548,1.0050565856007705,1.0052973753912833,1.0044947427562405,1.0045750060197447,1455174.5,5719548,182182.381651,1123,630214.5,78902.171782,0
5719549,1.0044947427562405,1.004896059073762,1.003852636648206,1.003852636648206,1257376.3,5719549,157361.46827,887,543223.0,67990.110545,0
5719550,1.003852636648206,1.004655269283249,1.003290793803676,1.0037723733847017,3115385.6,5719550,389608.592955,942,1003565.9,125508.540556,0
5719551,1.003852636648206,1.0040131631752147,1.0034513203306845,1.0036118468576933,782614.0,5719551,97862.173785,838,409375.8,51190.86221,0
5719552,1.003531583594189,1.0036921101211975,1.0034513203306845,1.0036118468576933,494834.4,5719552,61870.455725,732,276427.4,34563.941496,0
5719553,1.0036118468576933,1.0042539529657275,1.003290793803676,1.0033710570671803,760557.3,5719553,95111.738286,708,393813.1,49248.823554,0
5719554,1.0034513203306845,1.0045750060197447,1.0033710570671803,1.0044947427562405,835176.9,5719554,104469.132283,779,404263.3,50569.721242,0
5719555,1.0044947427562405,1.004896059073762,1.0039328999117103,1.004655269283249,772297.2,5719555,96665.916167,886,461206.5,57729.231456,0
5719556,1.0047355325467535,1.0048157958102575,1.0040131631752147,1.0042539529657275,934967.0,5719556,116991.721732,997,433865.4,54290.299065,0
5719557,1.0041736897022233,1.004655269283249,1.0040131631752147,1.004414479492736,986840.6,5719557,123484.677059,872,556655.0,69655.889813,0
5719558,1.004414479492736,1.004896059073762,1.0043342162292317,1.004655269283249,659633.2,5719558,82567.711795,785,364766.6,45659.640711,0
5719559,1.004655269283249,1.005136848864275,1.004414479492736,1.004655269283249,1326767.8,5719559,166089.530977,874,586468.7,73417.897832,0
5719560,1.0045750060197447,1.005217112127779,1.0045750060197447,1.005136848864275,943352.0,5719560,118125.917317,670,555459.7,69553.356981,0
5719561,1.005217112127779,1.005217112127779,1.0034513203306845,1.0036921101211975,1243026.1,5719561,155489.119873,770,522944.8,65412.938185,0
5719562,1.0036921101211975,1.0037723733847017,1.002969740749659,1.0032105305401717,1276923.3,5719562,159609.095871,707,625365.7,78164.458589,0
5719563,1.0032105305401717,1.003852636648206,1.0031302672766673,1.003531583594189,845427.8,5719563,105703.807281,670,498779.0,62362.839252,0
5719564,1.0036118468576933,1.0039328999117103,1.002728950959146,1.0030500040131631,1897927.9,5719564,237226.759281,827,972531.1,121561.4273,0
5719565,1.0031302672766673,1.003531583594189,1.0028092142226501,1.0031302672766673,807953.2,5719565,100984.270727,710,456287.7,57031.890309,0
5719566,1.0032105305401717,1.0039328999117103,1.0022473713781201,1.003852636648206,1976257.1,5719566,246900.019791,860,802712.1,100289.969684,0
5719567,1.003852636648206,1.0044947427562405,1.003290793803676,1.004414479492736,1200145.6,5719567,150120.324681,701,682351.7,85358.139091,0
5719568,1.0043342162292317,1.0044947427562405,1.0033710570671803,1.0036921101211975,803257.5,5719568,100479.547072,787,271953.0,34023.394739,0
5719569,1.0036921101211975,1.0044947427562405,1.0036118468576933,1.003852636648206,788605.7,5719569,98664.218128,679,229543.5,28720.257512,0
5719570,1.003852636648206,1.003852636648206,1.0015250020065816,1.0018460550605988,3128596.3,5719570,390647.387346,1036,1229802.7,153562.538804,0
5719571,1.0018460550605988,1.0020065815876074,1.0000802632635042,1.0010434224255558,6750287.6,5719571,841743.31944,1280,2646290.9,329948.479175,0
5719572,1.00112368568906,1.0022473713781201,1.0010434224255558,1.002167108114616,1467673.0,5719572,183141.644419,779,750371.0,93642.577393,0
5719573,1.0022473713781201,1.0036118468576933,1.0020065815876074,1.003531583594189,4820126.4,5719573,602221.638491,1080,3318794.7,414640.611838,0
5719574,1.0034513203306845,1.0039328999117103,1.0030500040131631,1.0037723733847017,1863889.9,5719574,233047.595508,751,922017.8,115289.319677,0
5719575,1.0037723733847017,1.0044947427562405,1.0032105305401717,1.0039328999117103,1921044.9,5719575,240249.025381,807,1038825.3,129921.797169,0
5719576,1.0040131631752147,1.0045750060197447,1.0032105305401717,1.003852636648206,1910688.5,5719576,238998.323397,779,917798.0,114804.44007,0
5719577,1.0039328999117103,1.0048157958102575,1.0037723733847017,1.0041736897022233,1181948.6,5719577,147906.450703,746,762000.9,95354.75183,0
5719578,1.0041736897022233,1.004896059073762,1.0041736897022233,1.004896059073762,722373.8,5719578,90405.236101,629,352554.1,44120.920984,0
5719579,1.0048157958102575,1.005136848864275,1.0043342162292317,1.0048157958102575,708521.5,5719579,88694.171756,772,349669.9,43771.51064,0
5719580,1.0047355325467535,1.0053776386547877,1.004655269283249,1.005136848864275,1083904.6,5719580,135743.944483,789,709899.6,88904.963642,0
