timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
5719537,1.0009319664492078,1.0010484622553588,0.999650512581547,1.0,69.184,5719537,5940.65225,55,31.692,2721.54238,0
5719538,0.999534016775396,1.0015144454799627,0.9989515377446412,1.0002329916123018,88.239,5719538,7575.14739,68,30.344,2603.92182,0
5719539,0.999534016775396,1.0009319664492078,0.9986020503261882,1.0001164958061508,61.787,5719539,5303.65126,55,23.762,2039.87232,0
5719540,1.0001164958061508,1.000465983224604,0.9952236719478099,0.9962721342031686,206.135,5719540,17636.056,158,82.076,7018.5708,0
5719541,0.9968546132339234,0.9982525629077352,0.9952236719478099,0.9968546132339234,173.317,5719541,14828.58753,146,82.651,7072.54443,0
5719542,0.9966216216216216,1.0010484622553588,0.9947576887232059,0.999534016775396,1685.277,5719542,144311.64195,589,773.2,66219.69546,0
5719543,0.999184529356943,0.999184529356943,0.9913793103448275,0.9941752096924511,516.629,5719543,44063.44645,355,312.233,26625.91123,0
5719544,0.9944082013047529,0.9960391425908667,0.9933597390493941,0.9942917054986019,302.817,5719544,25868.64433,161,154.156,13168.56977,0
5719545,0.9934762348555451,1.0015144454799627,0.9934762348555451,1.0011649580615096,470.264,5719545,40264.3886,242,279.658,23938.77142,0
5719546,1.0015144454799627,1.0024464119291705,0.9979030754892823,0.9988350419384902,315.029,5719546,27046.34175,130,90.314,7755.00885,0
5719547,0.9982525629077352,0.9988350419384902,0.9941752096924511,0.9949906803355079,61.609,5719547,5270.58952,62,2.736,234.08887,0
5719548,0.9951071761416589,0.9962721342031686,0.9918452935694315,0.9925442684063374,224.954,5719548,19187.90249,84,119.77,10221.46151,0
5719549,0.9921947809878844,0.9942917054986019,0.9912628145386766,0.9924277726001863,197.874,5719549,16862.47841,78,116.188,9902.95757,0
5719550,0.9924277726001863,0.9934762348555451,0.9907968313140726,0.9931267474370922,103.958,5719550,8851.86047,58,53.769,4578.51028,0
5719551,0.9933597390493941,0.9979030754892823,0.9932432432432433,0.9974370922646785,307.128,5719551,26253.76133,126,158.365,13530.64789,0
5719552,0.9970876048462255,0.9975535880708294,0.9951071761416589,0.9952236719478099,80.089,5719552,6847.2726,43,15.983,1367.17813,0
5719553,0.9972041006523764,0.9976700838769804,0.9951071761416589,0.9976700838769804,89.656,5719553,7672.88821,39,43.904,3758.80821,0
5719554,0.9975535880708294,1.0029123951537744,0.9975535880708294,1.0,261.849,5719554,22487.26528,123,152.249,13077.11742,0
5719555,1.0013979496738117,1.0013979496738117,0.999301025163094,0.999883504193849,412.409,5719555,35410.43701,132,35.495,3048.87542,0
5719556,0.999534016775396,1.0,0.9981360671015844,0.9982525629077352,105.92,5719556,9084.53121,72,14.162,1214.37529,0
5719557,0.9976700838769804,1.0013979496738117,0.9976700838769804,1.0011649580615096,115.928,5719557,9942.9236,67,65.618,5628.67244,0
5719558,1.0017474370922645,1.0018639328984156,0.9986020503261882,0.999301025163094,545.047,5719558,46761.17111,147,163.846,14062.55324,0
5719559,0.999301025163094,1.0009319664492078,0.9983690587138863,1.000465983224604,181.908,5719559,15607.38554,81,119.048,10214.70599,0
5719560,1.0002329916123018,1.0010484622553588,0.9986020503261882,1.0010484622553588,86.991,5719560,7463.17688,51,17.967,1541.72218,0
5719561,1.0009319664492078,1.0011649580615096,0.9965051258154707,0.9975535880708294,82.725,5719561,7087.29089,60,41.388,3543.96189,0
5719562,0.9975535880708294,0.9975535880708294,0.9948741845293569,0.9951071761416589,212.059,5719562,18127.64589,72,94.823,8109.0126,0
5719563,0.9948741845293569,0.9965051258154707,0.9942917054986019,0.9942917054986019,207.367,5719563,17717.78198,88,101.458,8666.65918,0
5719564,0.994524697110904,0.994524697110904,0.9863699906803355,0.9871854613233922,923.226,5719564,78418.09721,415,366.931,31167.5665,0
5719565,0.9869524697110903,0.9906803355079218,0.9869524697110903,0.9896318732525629,270.821,5719565,22974.60812,109,121.429,10299.96365,0
5719566,0.9897483690587138,0.9921947809878844,0.9855545200372785,0.9920782851817334,189.65,5719566,16086.60344,182,148.46,12595.34404,0
5719567,0.9918452935694315,0.9923112767940354,0.9907968313140726,0.9921947809878844,167.918,5719567,14296.75472,67,110.35,9396.47807,0
5719568,0.9904473438956197,0.9918452935694315,0.9860205032618825,0.9860205032618825,91.858,5719568,7801.13151,68,25.343,2151.53731,0
5719569,0.9859040074557315,0.9904473438956197,0.9853215284249767,0.988466915191053,161.272,5719569,13670.16954,93,131.315,11131.79579,0
5719570,0.9878844361602982,0.988583410997204,0.9801957129543336,0.9804287045666356,484.681,5719570,40894.05926,203,194.879,16437.20036,0
5719571,0.9800792171481826,0.9807781919850884,0.9777493010251631,0.9792637465051258,371.21,5719571,31201.56239,187,283.625,23843.03549,0
