timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
5719537,1.0,1.0009398496240602,0.99906015037594,1.0,90871.0,5719537,9668.9117,55,49409.0,5257.7244,0
5719538,0.99906015037594,1.0009398496240602,0.99906015037594,1.0,85916.0,5719538,9140.6498,39,57122.0,6078.0269,0
5719539,1.0,1.0009398496240602,0.99906015037594,1.0009398496240602,81585.0,5719539,8680.4399,45,66239.0,7048.3175,0
5719540,1.0009398496240602,1.0009398496240602,0.9981203007518797,1.0,284023.0,5719540,30203.2805,118,95480.0,10151.0516,0
5719541,0.99906015037594,1.0009398496240602,0.99906015037594,0.99906015037594,103597.0,5719541,11020.5982,53,76720.0,8163.4334,0
5719542,1.0,1.0028195488721805,0.9962406015037594,1.0028195488721805,795982.0,5719542,84674.5767,285,443799.0,47233.224,0
5719543,1.0018796992481203,1.0018796992481203,0.9943609022556392,0.9971804511278196,811769.0,5719543,86236.543,302,231013.0,24523.4714,0
5719544,0.9962406015037594,1.0,0.9962406015037594,0.9971804511278196,364061.0,5719544,38676.6676,98,133378.0,14177.1224,0
5719545,0.9962406015037594,1.0,0.9962406015037594,1.0,209583.0,5719545,22267.3984,91,123869.0,13158.9891,0
5719546,1.0,1.0,0.9981203007518797,0.99906015037594,42688.0,5719546,4537.952,43,23463.0,2494.5186,0
5719547,0.9981203007518797,0.99906015037594,0.9953007518796992,0.9962406015037594,410160.0,5719547,43489.9702,98,28426.0,3014.0515,0
5719548,0.9971804511278196,0.9971804511278196,0.993421052631579,0.9943609022556392,120456.0,5719548,12760.6163,80,41046.0,4351.0163,0
5719549,0.9943609022556392,0.9953007518796992,0.9924812030075189,0.9924812030075189,116892.0,5719549,12358.1485,92,56191.0,5941.8784,0
5719550,0.9924812030075189,0.993421052631579,0.9915413533834586,0.993421052631579,119612.0,5719550,12630.4686,94,51264.0,5413.9073,0
5719551,0.993421052631579,0.9962406015037594,0.9924812030075189,0.9953007518796992,177726.0,5719551,18803.4796,100,144924.0,15334.308,0
5719552,0.9962406015037594,0.9962406015037594,0.9924812030075189,0.9962406015037594,222643.0,5719552,23557.804,96,93600.0,9901.4395,0
5719553,0.9962406015037594,0.9962406015037594,0.9953007518796992,0.9962406015037594,148594.0,5719553,15740.2451,88,40762.0,4320.0493,0
5719554,0.9962406015037594,0.99906015037594,0.9962406015037594,0.9971804511278196,186747.0,5719554,19826.4453,105,99668.0,10584.1276,0
5719555,0.9971804511278196,0.99906015037594,0.9971804511278196,0.9971804511278196,124932.0,5719555,13263.6088,72,47411.0,5034.5077,0
5719556,0.9981203007518797,0.9981203007518797,0.9962406015037594,0.9971804511278196,93339.0,5719556,9901.7204,70,45204.0,4796.742,0
5719557,0.9962406015037594,0.9981203007518797,0.9962406015037594,0.9981203007518797,112258.0,5719557,11911.1095,62,43065.0,4570.1284,0
5719558,0.9981203007518797,0.99906015037594,0.9971804511278196,0.9981203007518797,100368.0,5719558,10659.5083,62,40653.0,4317.9341,0
5719559,0.9981203007518797,1.0,0.9971804511278196,1.0,267903.0,5719559,28463.0608,62,231006.0,24544.9454,0
5719560,0.99906015037594,1.0009398496240602,0.9981203007518797,0.99906015037594,187911.0,5719560,19986.2395,62,116198.0,12358.3861,0
5719561,0.99906015037594,0.99906015037594,0.9962406015037594,0.9981203007518797,274136.0,5719561,29099.6552,123,185122.0,19650.5836,0
5719562,0.9981203007518797,0.9981203007518797,0.9971804511278196,0.9971804511278196,56835.0,5719562,6035.2576,40,32731.0,3476.0322,0
5719563,0.9981203007518797,0.99906015037594,0.9971804511278196,0.9971804511278196,81784.0,5719563,8686.0525,59,19853.0,2109.2446,0
5719564,0.9971804511278196,0.9971804511278196,0.9915413533834586,0.9924812030075189,324672.0,5719564,34336.8146,121,140558.0,14860.9432,0
5719565,0.9924812030075189,0.9953007518796992,0.9924812030075189,0.993421052631579,61718.0,5719565,6528.03,63,26342.0,2786.231,0
5719566,0.993421052631579,0.9953007518796992,0.9906015037593985,0.9953007518796992,93629.0,5719566,9892.5729,70,67784.0,7162.5204,0
5719567,0.9953007518796992,0.9962406015037594,0.993421052631579,0.9943609022556392,188508.0,5719567,19960.544,78,74524.0,7892.0156,0
5719568,0.9943609022556392,0.9943609022556392,0.9896616541353385,0.9896616541353385,206979.0,5719568,21875.6902,106,50845.0,5373.69,0
5719569,0.9896616541353385,0.9943609022556392,0.9887218045112782,0.9924812030075189,610763.0,5719569,64378.5378,146,397680.0,41927.8691,0
5719570,0.9924812030075189,0.9924812030075189,0.9868421052631579,0.9868421052631579,588618.0,5719570,61965.0549,223,66319.0,6978.1549,0
5719571,0.9877819548872181,0.9887218045112782,0.9849624060150377,0.9877819548872181,893450.0,5719571,93794.9562,252,291534.0,30606.2615,0
