timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
5719537,1.0015445719329215,1.0015445719329215,0.9988967343336276,1.0,480098.1,5719537,217559.01795,467,112171.3,50834.15844,0
5719538,0.9997793468667255,1.0019858781994704,0.999117387466902,0.9997793468667255,276957.5,5719538,125534.54539,258,101264.5,45900.08375,0
5719539,0.9995586937334511,1.0019858781994704,0.9988967343336276,1.0015445719329215,290899.1,5719539,131919.90793,299,200429.2,90889.63073,0
5719540,1.0015445719329215,1.0024271844660193,0.9982347749338041,0.9995586937334511,340919.0,5719540,154381.24389,326,159703.2,72316.11684,0
5719541,0.9997793468667255,1.000882612533098,0.9980141218005295,0.9984554280670787,446318.4,5719541,202151.02622,297,273837.0,124007.37659,0
5719542,0.9984554280670787,1.003089143865843,0.9944836716681377,0.9993380406001766,1507255.1,5719542,681906.46097,1739,712144.5,322131.57423,0
5719543,0.9993380406001766,0.9993380406001766,0.9933804060017652,0.9964695498676082,976085.9,5719543,440395.65487,925,318691.0,143830.78991,0
5719544,0.9962488967343337,0.9986760812003531,0.9962488967343337,0.9971315092674317,437503.3,5719544,197789.43496,357,186753.7,84430.31893,0
5719545,0.9969108561341571,1.001765225066196,0.9966902030008826,1.001765225066196,482954.4,5719545,218751.06065,547,292195.0,132384.13895,0
5719546,1.0015445719329215,1.0022065313327448,1.0,1.0,292721.2,5719546,132819.01207,292,137970.6,62612.97846,0
5719547,1.0,1.0004413062665491,0.9966902030008826,0.9984554280670787,271784.4,5719547,122991.50123,255,188848.2,85458.44075,0
5719548,0.9984554280670787,0.9997793468667255,0.9960282436010592,0.9962488967343337,454317.4,5719548,205447.88069,371,260537.3,117807.74386,0
5719549,0.9962488967343337,0.997793468667255,0.9953662842012356,0.9955869373345101,203849.6,5719549,92042.92249,227,86480.3,39056.53255,0
5719550,0.9955869373345101,0.9960282436010592,0.9938217122683143,0.9955869373345101,545130.0,5719550,245798.97703,414,143537.6,64726.93092,0
5719551,0.9955869373345101,0.9984554280670787,0.9951456310679612,0.9982347749338041,525599.8,5719551,237322.04721,399,296072.2,133704.52078,0
5719552,0.9982347749338041,0.9988967343336276,0.9962488967343337,0.9988967343336276,314115.8,5719552,141987.33254,314,156774.0,70872.64198,0
5719553,0.9984554280670787,1.0004413062665491,0.9980141218005295,0.9986760812003531,155859.8,5719553,70590.22688,243,106667.1,48312.61631,0
5719554,0.9988967343336276,1.0037511032656665,0.9988967343336276,1.0024271844660193,562052.1,5719554,255192.26433,606,346482.0,157314.30921,0
5719555,1.0024271844660193,1.0052956751985878,1.001323918799647,1.0035304501323918,274807.9,5719555,124984.99198,442,184531.9,83929.61318,0
5719556,1.0035304501323918,1.003971756398941,1.001765225066196,1.0024271844660193,147473.9,5719556,67041.02713,148,40968.1,18623.51889,0
5719557,1.002647837599294,1.0041924095322154,1.0015445719329215,1.0028684907325685,562054.4,5719557,255549.20593,331,252734.3,114920.49763,0
5719558,1.003089143865843,1.0048543689320388,1.0028684907325685,1.0033097969991174,271583.4,5719558,123577.03554,249,149389.1,67985.01639,0
5719559,1.0033097969991174,1.0035304501323918,1.0022065313327448,1.0028684907325685,280825.0,5719559,127651.3353,180,212778.1,96724.71659,0
